player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Ansgar Knauff,de GER,"MF,FW",Dortmund,18,2002,0.8,1,2,1,50.0,2.54,1.27,0.50,1.00,16.3,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
Robin Knoche,de GER,DF,Union Berlin,28,1992,33.8,1,12,4,33.3,0.36,0.12,0.08,0.25,12.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
Gregor Kobel,ch SUI,GK,Stuttgart,22,1997,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dominik Kohr,de GER,MF,Mainz 05,26,1994,14.1,1,16,3,18.8,1.14,0.21,0.06,0.33,22.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,26,1994,2.9,0,5,0,0.0,1.73,0.00,0.00,,19.5,1,0,0,1.0,1.0,0.20,-1.0,-1.0,Matches
Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,27,1993,15.8,1,6,1,16.7,0.38,0.06,0.17,1.00,15.1,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,21,1999,7.7,1,4,2,50.0,0.52,0.26,0.25,0.50,9.1,0,0,0,0.7,0.7,0.18,+0.3,+0.3,Matches
Filip Kostić,rs SRB,DF,Eint Frankfurt,27,1992,28.2,4,52,21,40.4,1.85,0.75,0.08,0.19,20.4,5,0,0,4.4,4.4,0.08,-0.4,-0.4,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,29,1991,26.4,20,91,39,42.9,3.44,1.48,0.16,0.38,18.4,7,5,5,14.8,10.8,0.12,+5.2,+4.2,Matches
Christoph Kramer,de GER,MF,M'Gladbach,29,1991,22.6,0,9,1,11.1,0.40,0.04,0.00,0.00,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,32,1988,18.1,11,24,13,54.2,1.33,0.72,0.25,0.46,20.8,1,5,6,6.8,2.0,0.08,+4.2,+4.0,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,27,1992,9.8,0,2,1,50.0,0.20,0.10,0.00,0.00,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Pierre Kunde,cm CMR,MF,Mainz 05,25,1995,5.7,0,7,0,0.0,1.23,0.00,0.00,,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Fabian Kunze,de GER,MF,Arminia,22,1998,14.1,0,7,1,14.3,0.50,0.07,0.00,0.00,19.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,20,2000,1.2,0,1,0,0.0,0.83,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,20,2000,28.8,1,16,2,12.5,0.56,0.07,0.06,0.50,9.8,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
Konrad Laimer,at AUT,"DF,MF",RB Leipzig,23,1997,0.9,0,3,2,66.7,3.21,2.14,0.00,0.00,14.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,27,1992,30.8,2,25,9,36.0,0.81,0.29,0.08,0.22,15.5,0,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
Michael Langer,at AUT,GK,Schalke 04,35,1985,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danny Latza,de GER,MF,Mainz 05,30,1989,20.0,0,22,10,45.5,1.10,0.50,0.00,0.00,18.1,0,0,0,2.1,2.1,0.10,-2.1,-2.1,Matches
Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,24,1996,13.8,2,15,4,26.7,1.09,0.29,0.13,0.50,16.4,0,0,0,2.3,2.3,0.15,-0.3,-0.3,Matches
Mathew Leckie,au AUS,"FW,DF",Hertha BSC,29,1991,5.6,0,2,1,50.0,0.36,0.18,0.00,0.00,12.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Christopher Lenz,de GER,"DF,FW",Union Berlin,25,1994,25.0,0,16,6,37.5,0.64,0.24,0.00,0.00,21.5,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,31,1988,27.3,41,128,56,43.8,4.69,2.05,0.26,0.59,13.8,5,8,9,31.3,24.2,0.20,+9.7,+8.8,Matches
Philipp Lienhart,at AUT,DF,Freiburg,24,1996,33.3,4,10,4,40.0,0.30,0.12,0.40,1.00,8.5,0,0,0,1.9,1.9,0.19,+2.1,+2.1,Matches
Dimitris Limnios,gr GRE,"MF,FW",Köln,22,1998,4.2,0,6,2,33.3,1.43,0.48,0.00,0.00,18.8,1,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Niklas Lomb,de GER,GK,Leverkusen,27,1993,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eduard Löwen,de GER,"MF,DF",Hertha BSC,23,1997,0.9,0,1,0,0.0,1.06,0.00,0.00,,16.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Jan Luca Schuler,de GER,FW,Schalke 04,21,1999,0.4,0,1,0,0.0,2.25,0.00,0.00,,14.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Anderson Lucoqui,ao ANG,DF,Arminia,23,1997,17.8,0,8,1,12.5,0.45,0.06,0.00,0.00,29.5,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Kilian Ludewig,de GER,"DF,FW",Schalke 04,20,2000,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,22,1997,20.6,5,40,17,42.5,1.94,0.82,0.08,0.18,16.2,1,2,2,6.9,5.3,0.13,-1.9,-2.3,Matches
Andreas Luthe,de GER,GK,Union Berlin,33,1987,30.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tim Maciejewski,de GER,FW,Union Berlin,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Mack,de GER,MF,Stuttgart,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mikail Maden,no NOR,FW,Schalke 04,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arne Maier,de GER,MF,Arminia,21,1999,11.5,0,11,2,18.2,0.96,0.17,0.00,0.00,20.2,2,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Arne Maier,de GER,MF,Hertha BSC,21,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yunus Mallı,tr TUR,MF,Wolfsburg,28,1992,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Orel Mangala,be BEL,MF,Stuttgart,22,1998,23.4,1,26,8,30.8,1.11,0.34,0.04,0.13,21.2,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Aarón Martín,es ESP,"DF,FW",Mainz 05,23,1997,2.9,0,1,0,0.0,0.34,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Javi Martínez,es ESP,"DF,MF",Bayern Munich,31,1988,5.2,0,2,0,0.0,0.39,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Josep Martinez,es ESP,GK,RB Leipzig,22,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Omar Mascarell,es ESP,MF,Schalke 04,27,1993,19.6,1,10,3,30.0,0.51,0.15,0.10,0.33,26.3,1,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,19,2000,8.4,0,15,4,26.7,1.78,0.48,0.00,0.00,14.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,23,1997,11.1,7,28,13,46.4,2.53,1.17,0.21,0.46,12.7,1,1,1,8.6,7.8,0.28,-1.6,-1.8,Matches
Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,19,2000,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henning Matriciani,de GER,DF,Schalke 04,20,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,22,1997,16.3,0,15,4,26.7,0.92,0.25,0.00,0.00,13.0,0,0,0,1.6,1.6,0.11,-1.6,-1.6,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,31,1989,9.1,3,20,13,65.0,2.20,1.43,0.15,0.23,11.4,0,0,0,4.7,4.7,0.23,-1.7,-1.7,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,25,1995,18.2,0,11,5,45.5,0.60,0.27,0.00,0.00,13.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,20,2000,12.9,0,7,1,14.3,0.54,0.08,0.00,0.00,17.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Nathan de Medina,be BEL,DF,Arminia,22,1997,7.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joshua Mees,de GER,FW,Union Berlin,24,1996,0.1,0,2,0,0.0,36.00,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,29,1991,9.1,0,7,3,42.9,0.77,0.33,0.00,0.00,16.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,22,1997,1.1,0,2,0,0.0,1.89,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Levent Mercan,de GER,FW,Schalke 04,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jorge Meré,es ESP,DF,Köln,23,1997,14.4,0,2,0,0.0,0.14,0.00,0.00,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Thomas Meunier,be BEL,DF,Dortmund,28,1991,16.4,1,12,3,25.0,0.73,0.18,0.08,0.33,18.7,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Max Meyer,de GER,MF,Köln,24,1995,3.9,0,10,5,50.0,2.56,1.28,0.00,0.00,16.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
Jonas Michelbrink,de GER,MF,Hertha BSC,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,23,1997,20.0,0,16,5,31.3,0.80,0.25,0.00,0.00,25.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Anthony Modeste,fr FRA,FW,Köln,32,1988,2.5,0,7,0,0.0,2.85,0.00,0.00,,16.9,0,0,1,1.8,1.0,0.15,-1.8,-1.0,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27,1993,17.3,5,23,8,34.8,1.33,0.46,0.22,0.63,23.9,1,0,0,1.7,1.7,0.07,+3.3,+3.3,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,34,1985,13.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alkhaly Momo Cissé,gn GUI,"FW,DF",Stuttgart,17,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jan Morávek,cz CZE,MF,Augsburg,30,1989,3.0,0,1,0,0.0,0.34,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Mateu Morey,es ESP,,Dortmund,20,2000,9.2,0,2,0,0.0,0.22,0.00,0.00,,,,0,0,,,,,,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,15,2004,4.7,3,20,8,40.0,4.27,1.71,0.15,0.38,15.5,0,0,0,2.2,2.2,0.11,+0.8,+0.8,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,22,1997,18.6,3,21,7,33.3,1.13,0.38,0.14,0.43,13.0,0,0,0,2.6,2.6,0.12,+0.4,+0.4,Matches
Florian Müller,de GER,GK,Freiburg,22,1997,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thomas Müller,de GER,MF,Bayern Munich,30,1989,29.7,11,50,17,34.0,1.68,0.57,0.20,0.59,13.9,0,1,1,8.2,7.4,0.15,+2.8,+2.6,Matches
Petar Musa,hr CRO,FW,Union Berlin,22,1998,7.9,1,17,5,29.4,2.14,0.63,0.06,0.20,12.7,0,0,0,3.2,3.2,0.19,-2.2,-2.2,Matches
Jamal Musiala,de GER,"FW,MF",Bayern Munich,17,2003,9.8,6,26,10,38.5,2.66,1.02,0.23,0.60,15.4,0,0,0,2.9,2.9,0.11,+3.1,+3.1,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28,1992,11.5,1,9,2,22.2,0.78,0.17,0.11,0.50,11.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,26,1994,18.6,1,7,3,42.9,0.38,0.16,0.14,0.33,23.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,20,1999,22.7,3,17,5,29.4,0.75,0.22,0.18,0.60,10.9,0,0,0,1.4,1.4,0.08,+1.6,+1.6,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27,1993,13.6,0,7,2,28.6,0.52,0.15,0.00,0.00,12.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,17,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luca Netz,de GER,"DF,FW",Hertha BSC,17,2003,3.4,1,2,1,50.0,0.58,0.29,0.50,1.00,7.9,0,0,0,0.7,0.7,0.36,+0.3,+0.3,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34,1986,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23,1997,29.1,6,49,17,34.7,1.68,0.58,0.12,0.35,24.7,2,0,0,2.7,2.7,0.06,+3.3,+3.3,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20,2000,3.3,2,6,4,66.7,1.82,1.22,0.33,0.50,12.7,0,0,0,0.4,0.4,0.06,+1.6,+1.6,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,24,1996,31.8,3,9,5,55.6,0.28,0.16,0.22,0.40,17.2,1,1,1,2.3,1.5,0.17,+0.7,+0.5,Matches
Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,18,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Niederlechner,de GER,FW,Augsburg,29,1990,19.3,5,47,18,38.3,2.44,0.93,0.11,0.28,14.5,0,0,0,6.0,6.0,0.13,-1.0,-1.0,Matches
Joakim Nilsson,se SWE,DF,Arminia,26,1994,24.0,0,6,2,33.3,0.25,0.08,0.00,0.00,9.8,0,0,0,0.9,0.9,0.14,-0.9,-0.9,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,22,1997,21.0,6,55,26,47.3,2.62,1.24,0.11,0.23,18.2,6,0,0,6.9,6.9,0.12,-0.9,-0.9,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30,1990,7.8,0,3,1,33.3,0.39,0.13,0.00,0.00,13.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Alexander Nübel,de GER,GK,Bayern Munich,23,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25,1995,11.0,0,7,0,0.0,0.64,0.00,0.00,,15.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,31,1989,21.4,0,8,0,0.0,0.37,0.00,0.00,,24.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Masaya Okugawa,jp JPN,MF,Arminia,24,1996,10.2,1,9,4,44.4,0.89,0.39,0.11,0.25,16.3,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
Dani Olmo,es ESP,MF,RB Leipzig,22,1998,24.4,5,76,22,28.9,3.12,0.90,0.05,0.18,20.1,0,1,1,6.6,5.8,0.08,-1.6,-1.8,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28,1992,20.5,4,54,20,37.0,2.64,0.98,0.07,0.20,16.5,0,0,0,6.2,6.2,0.11,-2.2,-2.2,Matches
Willi Orban,hu HUN,DF,RB Leipzig,27,1992,26.3,4,23,7,30.4,0.88,0.27,0.17,0.57,8.4,0,0,0,3.8,3.8,0.17,+0.2,+0.2,Matches
Stefan Ortega,de GER,GK,Arminia,27,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yuya Osako,jp JPN,"MF,FW",Werder Bremen,30,1990,8.5,0,10,4,40.0,1.18,0.47,0.00,0.00,17.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,25,1994,19.3,0,14,4,28.6,0.73,0.21,0.00,0.00,23.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Reece Oxford,eng ENG,DF,Augsburg,21,1998,15.1,0,6,1,16.7,0.40,0.07,0.00,0.00,9.4,0,0,0,1.2,1.2,0.19,-1.2,-1.2,Matches
Salih Özcan,tr TUR,MF,Köln,22,1998,15.2,0,11,5,45.5,0.72,0.33,0.00,0.00,23.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24,1996,8.4,1,6,3,50.0,0.71,0.36,0.17,0.33,19.2,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,25,1994,8.3,1,22,8,36.4,2.64,0.96,0.05,0.13,16.6,1,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,21,1998,6.4,0,2,0,0.0,0.31,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felix Passlack,de GER,DF,Dortmund,22,1998,4.0,1,5,1,20.0,1.24,0.25,0.20,1.00,22.5,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
Paulinho,br BRA,FW,Leverkusen,20,2000,0.7,0,3,1,33.3,4.15,1.38,0.00,0.00,14.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24,1996,21.6,0,11,3,27.3,0.51,0.14,0.00,0.00,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vasileios Pavlidis,gr GRE,FW,Schalke 04,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,23,1996,9.9,0,1,0,0.0,0.10,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,33,1986,18.8,3,8,5,62.5,0.43,0.27,0.38,0.60,15.8,0,0,0,1.8,1.8,0.22,+1.2,+1.2,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35,1985,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,32,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nils Petersen,de GER,FW,Freiburg,31,1988,14.5,8,32,11,34.4,2.21,0.76,0.22,0.64,11.1,0,1,1,6.3,5.5,0.17,+1.7,+1.5,Matches
Lukas Petkov,bg BUL,MF,Augsburg,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximilian Philipp,de GER,MF,Wolfsburg,26,1994,12.3,6,30,16,53.3,2.43,1.30,0.20,0.38,16.5,0,0,0,3.5,3.5,0.12,+2.5,+2.5,Matches
Krzysztof Piątek,pl POL,FW,Hertha BSC,25,1995,18.1,7,40,18,45.0,2.21,0.99,0.18,0.39,14.9,0,0,1,6.4,5.6,0.14,+0.6,+1.4,Matches
Amos Pieper,de GER,DF,Arminia,22,1998,29.8,1,14,5,35.7,0.47,0.17,0.07,0.20,15.2,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,35,1985,5.1,0,1,0,0.0,0.20,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,28,1992,11.9,0,3,0,0.0,0.25,0.00,0.00,,29.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,27,1993,20.0,6,62,25,40.3,3.09,1.25,0.10,0.24,17.2,0,0,0,5.7,5.7,0.09,+0.3,+0.3,Matches
Joel Pohjanpalo,fi FIN,FW,Union Berlin,25,1994,9.5,6,31,15,48.4,3.28,1.59,0.19,0.40,11.8,0,0,0,6.6,6.6,0.22,-0.6,-0.6,Matches
Joel Pohjanpalo,fi FIN,MF,Leverkusen,25,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marin Pongračić,hr CRO,DF,Wolfsburg,22,1997,6.4,0,1,0,0.0,0.16,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Stefan Posch,at AUT,DF,Hoffenheim,23,1997,23.5,0,10,2,20.0,0.42,0.08,0.00,0.00,21.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,26,1994,15.0,5,45,14,31.1,2.99,0.93,0.11,0.36,14.5,0,0,0,4.6,4.6,0.10,+0.4,+0.4,Matches
