player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Manuel Prietl,at AUT,MF,Arminia,28,1991,28.0,1,18,5,27.8,0.64,0.18,0.06,0.20,27.4,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
Grischa Prömel,de GER,MF,Union Berlin,25,1995,20.2,3,20,5,25.0,0.99,0.25,0.15,0.60,14.9,0,0,0,1.8,1.8,0.09,+1.2,+1.2,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,26,1993,16.4,6,34,16,47.1,2.07,0.98,0.15,0.31,18.6,1,1,1,6.2,5.4,0.16,-0.2,-0.4,Matches
Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,24,1996,6.8,1,15,6,40.0,2.21,0.88,0.07,0.17,18.8,0,0,0,1.9,1.9,0.13,-0.9,-0.9,Matches
Benito Raman,be BEL,"FW,MF",Schalke 04,25,1994,13.8,2,26,8,30.8,1.88,0.58,0.08,0.25,18.7,1,0,0,2.3,2.2,0.09,-0.3,-0.2,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,24,1996,16.2,3,42,14,33.3,2.59,0.86,0.05,0.14,20.8,3,1,1,4.4,3.6,0.09,-1.4,-1.6,Matches
Daishawn Redan,nl NED,"FW,MF",Hertha BSC,19,2001,1.1,0,3,2,66.7,2.65,1.76,0.00,0.00,11.0,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
Reinier,br BRA,"MF,FW",Dortmund,18,2002,2.9,1,3,1,33.3,1.05,0.35,0.33,1.00,11.3,0,0,0,0.5,0.5,0.16,+0.5,+0.5,Matches
Rocco Reitz,de GER,MF,M'Gladbach,18,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,31,1989,25.3,8,54,24,44.4,2.13,0.95,0.15,0.33,16.7,6,0,2,10.2,7.5,0.14,-2.2,+0.5,Matches
Elvis Rexhbeçaj,de GER,"MF,FW",Köln,22,1997,20.4,5,28,11,39.3,1.37,0.54,0.18,0.45,22.0,3,0,0,2.3,2.3,0.08,+2.7,+2.7,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,17,2002,22.0,4,38,12,31.6,1.73,0.55,0.11,0.33,16.6,0,0,0,4.1,4.1,0.11,-0.1,-0.1,Matches
Chris Richards,us USA,DF,Hoffenheim,20,2000,10.5,0,2,0,0.0,0.19,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Chris Richards,us USA,DF,Bayern Munich,20,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marco Richter,de GER,"FW,MF",Augsburg,22,1997,15.7,3,55,19,34.5,3.50,1.21,0.05,0.16,20.2,0,0,0,5.1,5.1,0.09,-2.1,-2.1,Matches
Marc Roca,es ESP,MF,Bayern Munich,23,1996,2.0,0,3,0,0.0,1.53,0.00,0.00,,16.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,29,1990,18.1,1,3,3,100.0,0.17,0.17,0.33,0.33,24.9,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
Jérôme Roussillon,fr FRA,DF,Wolfsburg,27,1993,13.7,0,11,2,18.2,0.81,0.15,0.00,0.00,22.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Sebastian Rudy,de GER,"MF,FW",Hoffenheim,30,1990,18.6,1,15,8,53.3,0.80,0.43,0.07,0.13,23.1,2,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
Sebastian Rudy,de GER,DF,Schalke 04,30,1990,2.0,0,1,0,0.0,0.50,0.00,0.00,,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Georginio Rutter,fr FRA,FW,Hoffenheim,18,2002,2.7,1,6,3,50.0,2.24,1.12,0.17,0.33,15.7,0,0,0,0.7,0.7,0.11,+0.3,+0.3,Matches
Julian Ryerson,no NOR,"DF,MF",Union Berlin,22,1997,11.9,0,6,0,0.0,0.51,0.00,0.00,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Frederik Rønnow,dk DEN,GK,Schalke 04,27,1992,10.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Victor Santos Sá,br BRA,FW,Wolfsburg,26,1994,5.2,1,10,2,20.0,1.92,0.38,0.10,0.50,17.4,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
Marcel Sabitzer,at AUT,MF,RB Leipzig,26,1994,22.5,8,56,22,39.3,2.49,0.98,0.07,0.18,25.1,5,4,4,7.6,4.4,0.08,+0.4,-0.4,Matches
Roland Sallai,hu HUN,"MF,FW",Freiburg,23,1997,18.5,8,46,19,41.3,2.49,1.03,0.15,0.37,16.7,3,1,1,6.4,5.6,0.12,+1.6,+1.4,Matches
Lazar Samardzic,rs SRB,MF,RB Leipzig,18,2002,2.2,0,1,0,0.0,0.45,0.00,0.00,,29.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,24,1996,28.5,0,16,0,0.0,0.56,0.00,0.00,,25.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Jadon Sancho,eng ENG,"FW,MF",Dortmund,20,2000,22.9,8,51,16,31.4,2.23,0.70,0.14,0.44,16.8,2,1,1,6.6,5.8,0.11,+1.4,+1.2,Matches
Leroy Sané,de GER,"FW,MF",Bayern Munich,24,1996,20.1,6,57,20,35.1,2.84,1.00,0.11,0.30,19.2,0,0,0,5.4,5.4,0.09,+0.6,+0.6,Matches
Salif Sané,sn SEN,DF,Schalke 04,29,1990,11.9,0,7,1,14.3,0.59,0.08,0.00,0.00,15.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Mohamed Sankoh,nl NED,MF,Stuttgart,16,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Baptiste Santamaria,fr FRA,MF,Freiburg,25,1995,24.5,1,29,8,27.6,1.18,0.33,0.03,0.13,23.2,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
Josh Sargent,us USA,"FW,MF",Werder Bremen,20,2000,27.8,5,44,20,45.5,1.58,0.72,0.11,0.25,15.3,0,0,0,5.5,5.5,0.13,-0.5,-0.5,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,28,1992,5.0,0,3,0,0.0,0.60,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Patrik Schick,cz CZE,FW,Leverkusen,24,1996,20.7,9,56,21,37.5,2.70,1.01,0.16,0.43,12.1,1,0,0,9.2,9.2,0.16,-0.2,-0.2,Matches
Sven Schipplock,de GER,"FW,MF",Arminia,31,1988,8.3,1,15,5,33.3,1.81,0.60,0.07,0.20,16.3,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
Xaver Schlager,at AUT,MF,Wolfsburg,22,1997,29.2,2,48,4,8.3,1.65,0.14,0.04,0.50,22.1,0,0,0,3.1,3.1,0.06,-1.1,-1.1,Matches
Keven Schlotterbeck,de GER,DF,Freiburg,23,1997,18.4,0,7,1,14.3,0.38,0.05,0.00,0.00,16.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Nico Schlotterbeck,de GER,DF,Union Berlin,20,1999,14.3,1,22,7,31.8,1.54,0.49,0.05,0.14,12.3,0,0,0,2.3,2.3,0.10,-1.3,-1.3,Matches
Jonathan Schmid,fr FRA,"MF,DF",Freiburg,30,1990,26.6,2,21,9,42.9,0.79,0.34,0.10,0.22,21.6,6,0,0,1.1,1.1,0.05,+0.9,+0.9,Matches
Romano Schmid,at AUT,"MF,FW",Werder Bremen,20,2000,13.1,0,18,3,16.7,1.38,0.23,0.00,0.00,23.1,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
Benno Schmitz,de GER,DF,Köln,25,1994,4.6,0,4,1,25.0,0.87,0.22,0.00,0.00,16.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,26,1994,10.5,0,10,1,10.0,0.96,0.10,0.00,0.00,21.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Nico Schulz,de GER,DF,Dortmund,27,1993,6.8,0,2,0,0.0,0.30,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Alexander Schwolow,de GER,GK,Hertha BSC,28,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Scott,de GER,"MF,FW",Bayern Munich,18,2002,0.4,0,1,0,0.0,2.65,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Davie Selke,de GER,FW,Werder Bremen,25,1995,9.0,3,27,12,44.4,2.99,1.33,0.07,0.17,13.7,0,1,1,3.7,2.9,0.11,-0.7,-0.9,Matches
Suat Serdar,de GER,MF,Schalke 04,23,1997,21.7,1,32,9,28.1,1.47,0.41,0.03,0.11,20.4,0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,20,2000,17.5,2,5,2,40.0,0.29,0.11,0.40,1.00,11.5,0,0,0,0.8,0.8,0.16,+1.2,+1.2,Matches
Nils Seufert,de GER,"MF,FW",Arminia,23,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,18.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Tim Siersleben,de GER,DF,Wolfsburg,20,2000,0.4,0,1,0,0.0,2.65,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
André Silva,pt POR,FW,Eint Frankfurt,24,1995,30.7,28,110,53,48.2,3.59,1.73,0.19,0.40,13.3,3,7,7,25.6,20.1,0.19,+2.4,+0.9,Matches
Jóan Símun Edmundsson,fo FRO,"FW,MF",Arminia,29,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,12.9,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Matches
Daley Sinkgraven,nl NED,DF,Leverkusen,25,1995,17.4,0,6,1,16.7,0.34,0.06,0.00,0.00,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Tobias Sippel,de GER,GK,M'Gladbach,32,1988,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ellyes Skhiri,tn TUN,MF,Köln,25,1995,30.9,5,17,7,41.2,0.55,0.23,0.29,0.71,11.6,0,0,0,4.5,4.5,0.27,+0.5,+0.5,Matches
Robert Skov,dk DEN,"FW,MF",Hoffenheim,24,1996,12.9,1,33,7,21.2,2.55,0.54,0.03,0.14,23.2,8,0,0,1.9,1.9,0.06,-0.9,-0.9,Matches
Steven Skrzybski,de GER,"FW,DF",Schalke 04,27,1992,4.7,0,7,1,14.3,1.50,0.21,0.00,0.00,23.1,0,0,1,1.1,0.3,0.04,-1.1,-0.3,Matches
Yann Sommer,ch SUI,GK,M'Gladbach,31,1988,30.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Borna Sosa,hr CRO,"DF,FW",Stuttgart,22,1998,22.7,0,14,3,21.4,0.62,0.13,0.00,0.00,22.1,2,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Cebio Soukou,bj BEN,"FW,MF",Arminia,27,1992,5.1,1,9,1,11.1,1.77,0.20,0.11,1.00,21.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
Djibril Sow,ch SUI,MF,Eint Frankfurt,23,1997,24.2,0,11,3,27.3,0.46,0.12,0.00,0.00,22.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Jerry St. Juste,nl NED,DF,Mainz 05,23,1996,32.0,0,22,5,22.7,0.69,0.16,0.00,0.00,17.5,4,0,0,1.9,1.9,0.09,-1.9,-1.9,Matches
Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,29,1990,21.7,0,2,1,50.0,0.09,0.05,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Josip Stanišić,hr CRO,DF,Bayern Munich,20,2000,1.0,0,2,0,0.0,2.00,0.00,0.00,,9.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Niklas Stark,de GER,"DF,MF",Hertha BSC,25,1995,31.0,0,11,2,18.2,0.35,0.06,0.00,0.00,10.6,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
Renato Steffen,ch SUI,"FW,MF",Wolfsburg,28,1991,17.4,5,30,14,46.7,1.72,0.80,0.17,0.36,15.3,0,0,0,4.1,4.1,0.14,+0.9,+0.9,Matches
Pascal Stenzel,de GER,DF,Stuttgart,24,1996,14.2,0,5,1,20.0,0.35,0.07,0.00,0.00,24.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Lars Stindl,de GER,"MF,FW",M'Gladbach,31,1988,21.8,14,49,21,42.9,2.25,0.96,0.16,0.38,20.9,7,6,7,10.1,4.6,0.09,+3.9,+3.4,Matches
Kevin Stöger,at AUT,"MF,FW",Mainz 05,26,1993,6.0,3,9,4,44.4,1.51,0.67,0.33,0.75,15.4,0,0,0,1.8,1.8,0.21,+1.2,+1.2,Matches
Tobias Strobl,de GER,MF,Augsburg,30,1990,20.5,0,6,1,16.7,0.29,0.05,0.00,0.00,16.5,0,0,0,0.9,0.9,0.15,-0.9,-0.9,Matches
Marek Suchý,cz CZE,DF,Augsburg,32,1988,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Niklas Süle,de GER,DF,Bayern Munich,24,1995,16.7,1,20,4,20.0,1.20,0.24,0.05,0.25,18.5,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,32,1987,8.1,1,14,6,42.9,1.72,0.74,0.07,0.17,14.9,0,0,0,2.4,2.4,0.17,-1.4,-1.4,Matches
Frederik Sørensen,dk DEN,DF,Köln,28,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,24,1995,16.0,5,46,17,37.0,2.87,1.06,0.11,0.29,12.4,0,0,1,6.4,5.6,0.13,-1.4,-0.6,Matches
Jonathan Tah,de GER,DF,Leverkusen,24,1996,24.7,1,9,2,22.2,0.37,0.08,0.11,0.50,8.9,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,21,1999,29.5,1,16,5,31.3,0.54,0.17,0.06,0.20,14.4,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lino Tempelmann,de GER,MF,Freiburg,21,1999,3.0,0,4,0,0.0,1.33,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,23,1997,8.4,3,24,10,41.7,2.86,1.19,0.13,0.30,16.4,0,0,0,3.7,3.7,0.15,-0.7,-0.7,Matches
Malick Thiaw,de GER,DF,Schalke 04,18,2001,16.1,1,8,4,50.0,0.50,0.25,0.13,0.25,9.3,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
Jan Thielmann,de GER,"FW,MF",Köln,18,2002,11.4,2,12,4,33.3,1.05,0.35,0.17,0.50,18.0,0,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches
Erik Thommy,de GER,"MF,DF",Stuttgart,25,1994,3.5,0,12,1,8.3,3.45,0.29,0.00,0.00,22.1,2,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,22,1997,19.2,8,58,21,36.2,3.02,1.09,0.14,0.38,13.7,0,0,0,8.1,8.1,0.14,-0.1,-0.1,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22,1998,0.6,0,4,1,25.0,6.43,1.61,0.00,0.00,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Guus Til,nl NED,FW,Freiburg,22,1997,1.4,0,2,1,50.0,1.44,0.72,0.00,0.00,9.8,0,0,0,0.7,0.7,0.34,-0.7,-0.7,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,25,1994,8.7,1,12,7,58.3,1.38,0.81,0.08,0.14,14.5,0,0,0,2.2,2.2,0.18,-1.2,-1.2,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31,1989,21.6,2,10,5,50.0,0.46,0.23,0.20,0.40,13.4,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,22,1997,10.8,0,4,1,25.0,0.37,0.09,0.00,0.00,15.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24,1996,7.8,1,15,4,26.7,1.92,0.51,0.07,0.25,13.9,0,0,0,1.9,1.9,0.12,-0.9,-0.9,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,23,1997,23.2,1,30,6,20.0,1.29,0.26,0.03,0.17,21.5,0,0,0,1.5,1.5,0.05,-0.5,-0.5,Matches
Ibrahima Traoré,gn GUI,"FW,DF",M'Gladbach,32,1988,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,30,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Trimmel,at AUT,"DF,FW",Union Berlin,33,1987,28.6,1,8,3,37.5,0.28,0.10,0.13,0.33,23.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
Tuta,br BRA,DF,Eint Frankfurt,21,1999,16.2,0,4,0,0.0,0.25,0.00,0.00,,14.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,21,1998,25.9,1,14,5,35.7,0.54,0.19,0.07,0.20,12.9,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,28,1991,16.6,3,35,10,28.6,2.11,0.60,0.09,0.30,20.3,4,0,0,3.2,3.2,0.09,-0.2,-0.2,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,21,1998,17.9,6,38,13,34.2,2.12,0.73,0.16,0.46,15.7,1,0,0,4.1,4.1,0.11,+1.9,+1.9,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,24,1995,19.1,0,3,1,33.3,0.16,0.05,0.00,0.00,13.4,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
Michel Vlap,nl NED,"MF,FW",Arminia,23,1997,4.1,1,3,2,66.7,0.73,0.49,0.33,0.50,29.6,0,0,0,0.5,0.5,0.18,+0.5,+0.5,Matches
Andreas Voglsammer,de GER,"FW,MF",Arminia,28,1992,11.1,2,32,12,37.5,2.88,1.08,0.06,0.17,16.5,3,0,0,3.9,3.9,0.12,-1.9,-1.9,Matches
Kevin Vogt,de GER,DF,Hoffenheim,28,1991,20.5,0,1,0,0.0,0.05,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,27,1992,32.7,20,90,43,47.8,2.75,1.32,0.20,0.42,13.3,0,2,3,17.0,14.8,0.17,+3.0,+3.2,Matches
Mitchell Weiser,de GER,DF,Leverkusen,26,1994,2.5,1,2,2,100.0,0.80,0.80,0.50,0.50,16.7,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
Wendell,br BRA,DF,Leverkusen,27,1993,16.2,0,7,2,28.6,0.43,0.12,0.00,0.00,18.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,34,1985,13.9,1,7,1,14.3,0.50,0.07,0.14,1.00,18.8,2,0,0,1.0,1.0,0.14,0.0,0.0,Matches
William,br BRA,"MF,FW",Wolfsburg,25,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
William,br BRA,"DF,FW",Schalke 04,25,1995,5.3,0,4,1,25.0,0.76,0.19,0.00,0.00,22.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Marten Winkler,de GER,FW,Hertha BSC,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Wirtz,de GER,MF,Leverkusen,17,2003,24.7,5,31,14,45.2,1.25,0.57,0.16,0.36,17.6,0,0,0,4.0,4.0,0.13,+1.0,+1.0,Matches
Axel Witsel,be BEL,MF,Dortmund,31,1989,12.6,0,12,2,16.7,0.96,0.16,0.00,0.00,21.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Hannes Wolf,at AUT,"MF,FW",M'Gladbach,21,1999,15.3,3,16,7,43.8,1.04,0.46,0.19,0.43,14.6,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches
Marius Wolf,de GER,"MF,DF",Köln,25,1995,28.3,2,41,11,26.8,1.45,0.39,0.05,0.18,16.5,0,0,0,3.2,3.2,0.08,-1.2,-1.2,Matches
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18,2002,1.6,0,5,3,60.0,3.06,1.84,0.00,0.00,19.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,20,1999,9.1,4,14,6,42.9,1.53,0.66,0.29,0.67,17.7,0,0,0,1.3,1.3,0.09,+2.7,+2.7,Matches
Joscha Wosz,de GER,DF,RB Leipzig,18,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reinhold Yabo,de GER,"MF,FW",Arminia,28,1992,7.2,1,8,1,12.5,1.11,0.14,0.13,1.00,18.8,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Amin Younes,de GER,MF,Eint Frankfurt,26,1993,15.5,3,33,13,39.4,2.14,0.84,0.09,0.23,18.2,0,0,0,2.8,2.8,0.09,+0.2,+0.2,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21,1999,3.1,0,1,1,100.0,0.33,0.33,0.00,0.00,12.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,23,1996,15.8,1,11,2,18.2,0.70,0.13,0.09,0.50,19.9,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
Deyovaisio Zeefuik,nl NED,"DF,FW",Hertha BSC,22,1998,10.1,1,3,2,66.7,0.30,0.20,0.33,0.50,12.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
Robin Zentner,de GER,GK,Mainz 05,25,1994,31.0,0,2,0,0.0,0.06,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Ron-Robert Zieler,de GER,GK,Köln,31,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,19,2001,1.0,0,4,1,25.0,3.91,0.98,0.00,0.00,12.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Steven Zuber,ch SUI,"DF,MF",Eint Frankfurt,28,1991,6.5,0,10,2,20.0,1.54,0.31,0.00,0.00,18.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
