player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,39-343,1984,0.4,1,2.43,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thorgan Hazard,be BEL,DF,Dortmund,30-273,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dominique Heintz,de GER,DF,Köln,30-134,1993,4.6,8,1.76,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Henrichs,de GER,DF,RB Leipzig,26-307,1997,13.9,51,3.67,40,3,3,3,1,1,5,0.36,4,0,0,0,1,0,Matches
Patrick Herrmann,de GER,"DF,FW",M'Gladbach,32-318,1991,0.5,2,4.09,2,0,0,0,0,0,1,2.05,1,0,0,0,0,0,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,21-352,2002,3.3,3,0.92,2,0,0,1,0,0,1,0.31,1,0,0,0,0,0,Matches
Adam Hložek,cz CZE,"FW,MF",Leverkusen,21-155,2002,1.0,7,6.70,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,33-293,1990,11.9,19,1.60,16,0,0,2,0,1,1,0.08,1,0,0,0,0,0,Matches
Jonas Hofmann,de GER,MF,Leverkusen,31-166,1992,14.1,79,5.60,57,16,1,3,1,1,11,0.78,5,4,0,1,1,0,Matches
Philipp Hofmann,de GER,FW,Bochum,30-272,1993,8.7,21,2.43,17,0,1,2,1,0,3,0.35,2,0,0,1,0,0,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,29-170,1994,13.0,35,2.69,28,0,0,4,1,2,3,0.23,3,0,0,0,0,0,Matches
Fabian Holland,de GER,"MF,DF",Darmstadt 98,33-169,1990,11.0,27,2.45,24,2,1,0,0,0,4,0.36,3,1,0,0,0,0,Matches
Benedict Hollerbach,de GER,"FW,MF",Union Berlin,22-224,2001,3.9,14,3.63,10,0,2,1,1,0,1,0.26,0,0,1,0,0,0,Matches
Franck Honorat,fr FRA,"DF,FW",M'Gladbach,27-138,1996,13.9,65,4.68,40,24,0,0,1,0,8,0.58,5,3,0,0,0,0,Matches
Mathias Honsak,at AUT,"MF,FW",Darmstadt 98,27-007,1996,6.6,10,1.51,8,0,0,2,0,0,1,0.15,0,0,0,1,0,0,Matches
Fraser Hornby,sct SCO,"FW,MF",Darmstadt 98,24-105,1999,2.4,8,3.30,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,34-033,1989,16.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Timo Hübers,de GER,DF,Köln,27-160,1996,15.9,11,0.69,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Mats Hummels,de GER,DF,Dortmund,35-011,1988,11.0,14,1.27,12,0,0,1,0,1,2,0.18,1,0,0,1,0,0,Matches
Denis Huseinbasic,de GER,MF,Köln,22-177,2001,5.1,6,1.18,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
Iago,br BRA,"DF,FW",Augsburg,26-279,1997,5.7,16,2.80,13,1,1,0,0,1,2,0.35,2,0,0,0,0,0,Matches
Thomas Isherwood,se SWE,DF,Darmstadt 98,25-333,1998,3.6,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ko Itakura,jp JPN,DF,M'Gladbach,26-334,1997,6.8,3,0.44,3,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,24-229,1999,10.9,28,2.57,25,0,1,2,0,0,6,0.55,6,0,0,0,0,0,Matches
Lee Jae-sung,kr KOR,MF,Mainz 05,31-139,1992,12.4,29,2.33,25,0,1,0,2,1,1,0.08,1,0,0,0,0,0,Matches
Paul Jaeckel,de GER,DF,Union Berlin,25-158,1998,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kristijan Jakić,hr CRO,MF,Eint Frankfurt,26-227,1997,2.0,2,0.99,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tony Jantschke,de GER,"DF,MF",M'Gladbach,33-264,1990,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,26-109,1997,7.5,28,3.73,15,10,0,2,0,1,5,0.67,2,2,0,1,0,0,Matches
Moritz Jenz,de GER,DF,Wolfsburg,24-241,1999,8.5,8,0.95,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Anthony Jung,de GER,"DF,FW",Werder Bremen,32-054,1991,13.4,14,1.05,13,0,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches
Josip Juranović,hr CRO,DF,Union Berlin,28-133,1995,6.6,29,4.36,5,21,1,1,1,0,4,0.60,0,3,0,0,1,0,Matches
Julian Justvan,de GER,"FW,MF",Hoffenheim,25-269,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ozan Kabak,tr TUR,DF,Hoffenheim,23-277,2000,10.7,7,0.66,4,0,0,2,1,0,1,0.09,1,0,0,0,0,0,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,31-246,1992,11.0,26,2.37,23,1,0,2,0,0,2,0.18,2,0,0,0,0,0,Matches
Florian Kainz,at AUT,"MF,FW",Köln,31-064,1992,12.3,45,3.66,29,12,2,1,1,0,1,0.08,1,0,0,0,0,0,Matches
Jakub Kamiński,pl POL,"FW,MF",Wolfsburg,21-205,2002,1.8,3,1.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,33-079,1990,9.5,23,2.42,21,0,1,0,0,1,3,0.32,3,0,0,0,0,0,Matches
Harry Kane,eng ENG,FW,Bayern Munich,30-152,1993,14.6,44,3.00,30,1,3,3,7,0,6,0.41,5,1,0,0,0,0,Matches
Atakan Karazor,de GER,MF,Stuttgart,27-075,1996,15.2,30,1.98,26,0,0,1,0,3,3,0.20,3,0,0,0,0,0,Matches
Emir Karic,at AUT,DF,Darmstadt 98,26-201,1997,7.3,20,2.74,18,1,0,0,0,1,1,0.14,1,0,0,0,0,0,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,25-082,1998,8.1,30,3.71,18,0,7,2,3,0,4,0.50,1,0,1,1,1,0,Matches
Mikkel Kaufmann,dk DEN,"FW,DF",Union Berlin,22-358,2001,1.1,4,3.56,2,0,1,1,0,0,1,0.89,0,0,1,0,0,0,Matches
Naby Keïta,gn GUI,MF,Werder Bremen,28-320,1995,0.9,2,2.22,2,0,0,0,0,0,1,1.11,1,0,0,0,0,0,Matches
Yannik Keitel,de GER,MF,Freiburg,23-315,2000,1.4,2,1.43,2,0,0,0,0,0,1,0.71,1,0,0,0,0,0,Matches
Thomas Keller,de GER,"MF,FW",Heidenheim,24-144,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Aljoscha Kemlein,de GER,MF,Union Berlin,19-147,2004,0.3,1,3.10,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tobias Kempe,de GER,MF,Darmstadt 98,34-183,1989,8.2,42,5.12,21,16,0,2,2,1,6,0.73,3,1,0,0,2,0,Matches
Rani Khedira,de GER,MF,Union Berlin,29-334,1994,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Kilian,de GER,DF,Köln,24-117,1999,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,28-322,1995,9.5,55,5.78,28,24,0,2,0,1,5,0.53,2,2,0,1,0,0,Matches
Christoph Klarer,at AUT,DF,Darmstadt 98,23-196,2000,13.0,13,1.00,11,0,0,2,0,0,2,0.15,2,0,0,0,0,0,Matches
Tim Kleindienst,de GER,FW,Heidenheim,28-118,1995,15.5,35,2.26,25,0,2,6,1,1,7,0.45,4,0,1,1,1,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,27-207,1996,8.7,11,1.27,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ansgar Knauff,de GER,"MF,FW",Eint Frankfurt,21-351,2002,8.9,21,2.37,16,0,3,1,0,1,3,0.34,2,0,0,0,0,1,Matches
Robin Knoche,de GER,DF,Union Berlin,31-219,1992,11.6,6,0.52,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Gregor Kobel,ch SUI,GK,Dortmund,26-021,1997,15.3,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robin Koch,de GER,DF,Eint Frankfurt,27-163,1996,13.7,5,0.36,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dominik Kohr,de GER,"MF,DF",Mainz 05,29-330,1994,11.4,16,1.40,12,0,1,3,0,0,0,0.00,0,0,0,0,0,0,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,25-022,1998,1.7,1,0.59,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,22-224,2001,6.8,17,2.51,10,0,5,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,22-357,2001,13.4,20,1.49,18,0,2,0,0,0,3,0.22,3,0,0,0,0,0,Matches
Dawid Kownacki,pl POL,FW,Werder Bremen,26-288,1997,2.4,6,2.50,5,0,1,0,0,0,1,0.42,1,0,0,0,0,0,Matches
Alex Král,cz CZE,MF,Union Berlin,25-222,1998,8.5,8,0.94,5,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,32-191,1991,10.3,57,5.56,31,19,3,1,2,1,6,0.59,4,0,1,0,1,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,32-311,1991,2.0,4,1.97,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Frans Krätzig,de GER,DF,Bayern Munich,20-347,2003,0.6,2,3.16,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Tom Krauß,de GER,MF,Mainz 05,22-188,2001,8.9,9,1.02,7,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Lukas Kübler,de GER,DF,Freiburg,31-119,1992,9.5,8,0.84,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Moritz-Broni Kwarteng,gh GHA,"FW,MF",Bochum,25-243,1998,1.8,12,6.59,6,0,3,2,1,0,1,0.55,1,0,0,0,0,0,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,23-265,2000,13.2,14,1.06,13,0,0,0,1,0,1,0.08,1,0,0,0,0,0,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,27-014,1996,8.0,20,2.49,18,1,0,0,1,0,4,0.50,4,0,0,0,0,0,Matches
Konrad Laimer,at AUT,"DF,MF",Bayern Munich,26-214,1997,11.3,33,2.92,26,3,1,2,1,0,5,0.44,4,0,0,1,0,0,Matches
Hugo Larsson,se SWE,MF,Eint Frankfurt,19-183,2004,12.8,17,1.33,16,0,0,1,0,0,5,0.39,4,0,0,1,0,0,Matches
Diogo Leite,pt POR,DF,Union Berlin,24-338,1999,14.6,15,1.03,12,0,0,1,1,1,1,0.07,1,0,0,0,0,0,Matches
Maxim Leitsch,de GER,DF,Mainz 05,25-223,1998,4.1,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
Christopher Lenz,de GER,"DF,MF",RB Leipzig,29-096,1994,0.4,2,5.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,29-096,1994,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0,Matches
Jamie Leweling,de GER,"MF,FW",Stuttgart,22-304,2001,6.1,25,4.12,17,1,3,4,0,0,2,0.33,2,0,0,0,0,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,27-169,1996,13.7,13,0.95,12,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,24-137,1999,3.1,1,0.32,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,23-301,2000,0.9,2,2.17,2,0,0,0,0,0,1,1.08,1,0,0,0,0,0,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,26-080,1997,12.3,29,2.35,23,0,1,4,1,0,0,0.00,0,0,0,0,0,0,Matches
Noah Loosli,ch SUI,"DF,MF",Bochum,26-338,1997,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Anthony Losilla,fr FRA,MF,Bochum,37-292,1986,13.5,18,1.33,15,0,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
Castello Lukeba,fr FRA,DF,RB Leipzig,21-010,2002,11.0,9,0.82,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Senne Lynen,be BEL,MF,Werder Bremen,24-311,1999,4.9,7,1.42,6,0,0,0,0,1,1,0.20,1,0,0,0,0,0,Matches
Matej Maglica,hr CRO,DF,Darmstadt 98,25-093,1998,8.2,12,1.45,11,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,"DF,MF",Augsburg,24-353,1999,0.7,5,6.82,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Linton Maina,de GER,"FW,MF",Köln,24-187,1999,11.0,27,2.45,20,1,1,1,3,1,1,0.09,1,0,0,0,0,0,Matches
Patrick Mainka,de GER,DF,Heidenheim,29-051,1994,16.0,13,0.81,7,0,0,5,0,1,1,0.06,1,0,0,0,0,0,Matches
Lovro Majer,hr CRO,"MF,FW",Wolfsburg,25-344,1998,12.5,40,3.21,32,2,0,3,3,0,4,0.32,3,0,0,1,0,0,Matches
Jordy Makengo,fr FRA,DF,Freiburg,22-146,2001,3.4,3,0.88,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Donyell Malen,nl NED,"FW,MF",Dortmund,24-352,1999,10.6,37,3.49,21,0,4,10,1,1,6,0.57,3,0,1,1,0,1,Matches
Lennard Maloney,us USA,MF,Heidenheim,24-080,1999,14.8,13,0.88,9,0,0,3,0,1,1,0.07,1,0,0,0,0,0,Matches
David Mamutovic,de GER,DF,Mainz 05,23-022,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Braydon Manu,gh GHA,MF,Darmstadt 98,26-274,1997,0.9,2,2.22,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,24-323,1999,12.0,32,2.66,17,5,4,2,4,0,5,0.42,1,1,1,1,1,0,Matches
Eric Martel,de GER,MF,Köln,21-242,2002,12.4,21,1.70,17,0,0,2,2,0,2,0.16,1,0,0,0,1,0,Matches
Erhan Mašović,rs SRB,DF,Bochum,25-035,1998,12.4,11,0.89,7,0,0,3,1,0,1,0.08,1,0,0,0,0,0,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,23-076,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Max,de GER,"DF,MF",Eint Frankfurt,30-088,1993,9.3,19,2.04,13,3,1,2,0,0,2,0.21,1,0,0,1,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,34-279,1989,3.7,17,4.64,11,0,2,4,0,0,3,0.82,1,0,0,2,0,0,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,26-043,1997,9.1,28,3.08,23,0,2,1,0,2,7,0.77,7,0,0,0,0,0,Matches
Kevin Mbabu,ch SUI,DF,Augsburg,28-252,1995,7.9,20,2.52,14,4,1,0,1,0,2,0.25,1,1,0,0,0,0,Matches
Noah Mbamba,be BEL,MF,Leverkusen,18-356,2005,0.2,1,6.00,1,0,0,0,0,0,1,6.00,1,0,0,0,0,0,Matches
Nathanael Mbuku,fr FRA,FW,Augsburg,21-286,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marvin Mehlem,de GER,MF,Darmstadt 98,26-107,1997,10.8,37,3.44,27,1,0,2,6,1,4,0.37,4,0,0,0,0,0,Matches
Thomas Meunier,be BEL,DF,Dortmund,32-106,1991,2.9,7,2.44,5,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Meyer,de GER,GK,Dortmund,32-258,1991,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Sven Michel,de GER,"FW,MF",Augsburg,33-165,1990,4.8,8,1.66,7,0,1,0,0,0,2,0.41,2,0,0,0,0,0,Matches
Enzo Millot,fr FRA,"MF,FW",Stuttgart,21-163,2002,11.4,44,3.85,35,1,4,0,3,1,5,0.44,4,0,1,0,0,0,Matches
Jovan Milošević,rs SRB,FW,Stuttgart,18-149,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kim Min-jae,kr KOR,DF,Bayern Munich,27-042,1996,14.6,15,1.03,14,1,0,0,0,0,2,0.14,2,0,0,0,0,0,Matches
Maximilian Mittelstädt,de GER,DF,Stuttgart,26-284,1997,7.8,16,2.04,15,0,0,1,0,0,3,0.38,3,0,0,0,0,0,Matches
Youssoufa Moukoko,de GER,FW,Dortmund,19-037,2004,1.7,3,1.79,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Andreas Müller,de GER,MF,Darmstadt 98,23-160,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jannik Müller,de GER,DF,Darmstadt 98,29-343,1994,6.7,5,0.75,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Müller,de GER,GK,Heidenheim,32-287,1991,16.0,3,0.19,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcus Müller,de GER,MF,Mainz 05,21-129,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,34-105,1989,5.6,37,6.66,28,0,0,5,2,2,7,1.26,6,0,0,0,0,1,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,20-304,2003,7.2,38,5.27,27,0,2,3,3,3,8,1.11,7,0,0,0,1,0,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,29-332,1994,8.4,26,3.10,16,7,2,0,0,1,1,0.12,1,0,0,0,0,0,Matches
Joakim Mæhle,dk DEN,DF,Wolfsburg,26-221,1997,14.0,35,2.51,28,0,5,1,0,1,5,0.36,3,0,1,1,0,0,Matches
Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,23-288,2000,7.4,20,2.69,10,0,5,3,2,0,2,0.27,1,0,0,1,0,0,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,24-262,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Netz,de GER,DF,M'Gladbach,20-226,2003,12.5,33,2.65,21,6,2,3,0,1,5,0.40,4,1,0,0,0,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,37-275,1986,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,26-286,1997,6.7,23,3.43,18,0,1,4,0,0,3,0.45,3,0,0,0,0,0,Matches
Jessic Ngankam,de GER,"FW,DF",Eint Frankfurt,23-160,2000,2.8,4,1.45,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Moritz Nicolas,de GER,GK,M'Gladbach,26-067,1997,14.0,5,0.36,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Justin Njinmah,de GER,"FW,MF",Werder Bremen,23-042,2000,4.0,19,4.75,14,0,3,1,1,0,3,0.75,2,0,1,0,0,0,Matches
Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,23-056,2000,4.6,16,3.44,10,2,4,0,0,0,2,0.43,1,1,0,0,0,0,Matches
Felix Nmecha,de GER,MF,Dortmund,23-078,2000,6.7,21,3.12,13,0,2,3,3,0,2,0.30,1,0,0,1,0,0,Matches
Alexander Nübel,de GER,GK,Stuttgart,27-088,1996,16.0,3,0.19,3,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Fabian Nürnberger,de GER,"DF,MF",Darmstadt 98,24-152,1999,10.6,36,3.39,29,3,1,2,1,0,3,0.28,2,0,0,0,1,0,Matches
Tim Oermann,de GER,"DF,MF",Bochum,20-082,2003,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Masaya Okugawa,jp JPN,"FW,DF",Augsburg,27-257,1996,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,23-202,2000,3.8,13,3.43,12,0,0,1,0,0,1,0.26,0,0,0,1,0,0,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,22-281,2001,1.2,2,1.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,25-234,1998,3.1,9,2.87,6,0,0,2,1,0,2,0.64,2,0,0,0,0,0,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,29-351,1994,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31-285,1992,8.9,29,3.27,17,0,3,4,5,0,5,0.56,2,0,1,2,0,0,Matches
Loïs Openda,be BEL,FW,RB Leipzig,23-314,2000,13.9,45,3.23,28,0,3,7,6,1,8,0.57,6,0,0,1,1,0,Matches
Leon Opitz,de GER,"FW,DF",Werder Bremen,18-260,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,31-054,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ivan Ordets,ua UKR,DF,Bochum,31-172,1992,8.4,4,0.48,3,0,0,0,1,0,1,0.12,0,0,0,0,1,0,Matches
