player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Patrick Osterhage,de GER,"MF,DF",Bochum,23-329,2000,8.6,18,2.10,15,0,1,1,0,1,2,0.23,1,0,1,0,0,0,Matches
Salih Özcan,tr TUR,MF,Dortmund,25-350,1998,6.1,12,1.97,11,0,0,0,1,0,1,0.16,1,0,0,0,0,0,Matches
Willian Pacho,ec ECU,DF,Eint Frankfurt,22-072,2001,16.0,11,0.69,10,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
Gonçalo Paciência,pt POR,FW,Bochum,29-148,1994,4.6,24,5.20,11,1,4,5,3,0,0,0.00,0,0,0,0,0,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,25-083,1998,13.4,33,2.46,27,0,2,1,2,1,4,0.30,4,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,27-173,1996,0.2,1,6.00,0,0,1,0,0,0,1,6.00,0,0,1,0,0,0,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,24-108,1999,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",Mainz 05,22-343,2001,1.6,5,3.19,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Leart Paqarada,xk KVX,DF,Köln,29-080,1994,9.6,35,3.64,21,13,0,0,0,1,1,0.10,1,0,0,0,0,0,Matches
Kevin Paredes,us USA,"MF,FW",Wolfsburg,20-234,2003,3.9,19,4.90,13,0,3,0,3,0,1,0.26,1,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Bochum,25-212,1998,4.8,18,3.73,14,2,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31-257,1992,7.0,3,0.43,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Aleksandar Pavlovic,de GER,MF,Bayern Munich,19-238,2004,3.3,12,3.60,8,2,1,0,0,1,3,0.90,1,1,0,0,0,1,Matches
Mads Pedersen,dk DEN,DF,Augsburg,27-117,1996,12.4,24,1.94,17,3,1,1,1,1,2,0.16,2,0,0,0,0,0,Matches
Jordan Pefok,us USA,FW,M'Gladbach,27-245,1996,5.5,16,2.90,10,0,2,1,3,0,3,0.54,2,0,0,0,1,0,Matches
Jordan Pefok,us USA,FW,Union Berlin,27-245,1996,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,36-044,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,24-076,1999,1.5,2,1.30,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,27-129,1996,11.2,28,2.51,22,0,0,3,3,0,5,0.45,4,0,0,1,0,0,Matches
Patric Pfeiffer,de GER,DF,Augsburg,24-129,1999,4.1,3,0.73,2,0,0,1,0,0,1,0.24,1,0,0,0,0,0,Matches
Maximilian Philipp,de GER,"FW,MF",Freiburg,29-301,1994,2.5,5,1.97,4,0,0,1,0,0,1,0.39,0,0,0,1,0,0,Matches
Florian Pick,de GER,"MF,FW",Heidenheim,28-110,1995,2.4,8,3.32,3,3,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Amos Pieper,de GER,DF,Werder Bremen,25-344,1998,6.0,5,0.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marvin Pieringer,de GER,"FW,MF",Heidenheim,24-084,1999,8.1,12,1.47,7,0,1,2,2,0,1,0.12,0,0,0,1,0,0,Matches
Alassane Pléa,fr FRA,"FW,MF",M'Gladbach,30-292,1993,13.0,48,3.70,33,6,4,2,3,0,8,0.62,4,1,2,0,1,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,29-195,1994,9.4,29,3.07,20,0,4,2,3,0,4,0.42,3,0,1,0,0,0,Matches
Grischa Prömel,de GER,MF,Hoffenheim,28-352,1995,13.6,27,1.99,21,0,0,2,2,2,7,0.52,6,0,0,1,0,0,Matches
Gustavo Puerta,co COL,"DF,MF",Leverkusen,20-157,2003,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Raimund,de GER,FW,Stuttgart,18-262,2005,0.2,3,13.50,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Grant Ranos,am ARM,"FW,MF",M'Gladbach,20-160,2003,0.5,2,4.19,2,0,0,0,0,0,1,2.09,1,0,0,0,0,0,Matches
Nicolai Rapp,de GER,DF,Werder Bremen,27-014,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
David Raum,de GER,DF,RB Leipzig,25-249,1998,15.7,50,3.19,32,14,3,1,0,0,7,0.45,2,4,1,0,0,0,Matches
Rocco Reitz,de GER,MF,M'Gladbach,21-212,2002,12.3,29,2.37,17,0,4,3,2,3,4,0.33,1,0,2,0,0,1,Matches
Marco Reus,de GER,"MF,FW",Dortmund,34-210,1989,9.9,38,3.84,21,5,1,5,4,2,2,0.20,1,0,0,0,0,1,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,26-056,1997,15.3,29,1.90,21,2,1,3,2,0,1,0.07,1,0,0,0,0,0,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,21-044,2002,2.6,21,8.04,14,0,2,2,2,1,1,0.38,1,0,0,0,0,0,Matches
Marco Richter,de GER,"MF,FW",Mainz 05,26-033,1997,5.8,23,3.98,11,4,2,4,2,0,1,0.17,0,1,0,0,0,0,Matches
Clemens Riedel,de GER,DF,Darmstadt 98,20-161,2003,4.1,12,2.95,7,1,2,1,0,1,2,0.49,2,0,0,0,0,0,Matches
Manuel Riemann,de GER,GK,Bochum,35-109,1988,16.0,20,1.25,13,7,0,0,0,0,3,0.19,2,1,0,0,0,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,33-077,1990,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rogério,br BRA,"DF,MF",Wolfsburg,25-348,1998,5.8,11,1.89,8,0,2,0,1,0,1,0.17,1,0,0,0,0,0,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,21-175,2002,8.5,20,2.37,14,0,1,5,0,0,6,0.71,4,0,1,1,0,0,Matches
Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26-159,1997,0.8,3,3.55,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,22-212,2001,5.1,6,1.18,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,30-355,1993,5.3,13,2.46,10,0,1,1,0,1,1,0.19,1,0,0,0,0,0,Matches
Fabian Rüdlin,de GER,MF,Freiburg,26-348,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Julian Ryerson,no NOR,DF,Dortmund,26-040,1997,9.9,18,1.81,14,0,1,1,0,2,4,0.40,2,0,1,0,0,1,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,31-145,1992,15.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcel Sabitzer,at AUT,MF,Dortmund,29-285,1994,9.3,31,3.33,25,1,2,2,1,0,5,0.54,4,0,0,0,1,0,Matches
Roland Sallai,hu HUN,"FW,DF",Freiburg,26-219,1997,8.4,33,3.91,22,0,1,7,3,0,4,0.47,2,0,0,0,2,0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,27-350,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Leroy Sané,de GER,FW,Bayern Munich,27-350,1996,14.6,96,6.58,63,16,8,4,4,1,14,0.96,9,2,1,1,0,1,Matches
Amin Sarr,se SWE,"FW,MF",Wolfsburg,22-291,2001,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,31-330,1992,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joe Scally,us USA,DF,M'Gladbach,20-361,2002,12.9,14,1.09,10,1,0,1,1,1,3,0.23,3,0,0,0,0,0,Matches
András Schäfer,hu HUN,MF,Union Berlin,24-258,1999,1.9,3,1.60,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Patrik Schick,cz CZE,"FW,MF",Leverkusen,27-337,1996,1.3,7,5.43,5,0,0,1,1,0,1,0.78,0,0,0,0,1,0,Matches
Stefan Schimmer,de GER,"MF,FW",Heidenheim,29-243,1994,0.8,2,2.47,1,0,0,0,0,1,1,1.23,1,0,0,0,0,0,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-090,1997,13.7,38,2.77,35,0,1,0,2,0,2,0.15,2,0,0,0,0,0,Matches
Keven Schlotterbeck,de GER,DF,Bochum,26-243,1997,9.0,9,1.00,5,0,0,1,2,1,1,0.11,0,0,0,0,1,0,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,24-026,1999,14.5,17,1.17,13,0,1,3,0,0,2,0.14,2,0,0,0,0,0,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-334,2000,13.6,56,4.11,45,3,2,1,4,1,8,0.59,8,0,0,0,0,0,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-207,2002,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benno Schmitz,de GER,DF,Köln,29-040,1994,6.0,10,1.67,6,2,1,1,0,0,1,0.17,0,1,0,0,0,0,Matches
Fabian Schnellhardt,de GER,MF,Darmstadt 98,29-349,1994,2.3,6,2.60,2,1,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-198,1999,7.0,12,1.73,9,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-348,1993,15.0,5,0.33,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marvin Schwäbe,de GER,GK,Köln,28-246,1995,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-237,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Davie Selke,de GER,FW,Köln,28-341,1995,11.3,23,2.04,13,0,2,6,2,0,1,0.09,0,0,0,1,0,0,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-210,2003,3.9,12,3.06,8,0,4,0,0,0,2,0.51,1,0,1,0,0,0,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-174,2000,2.4,7,2.89,4,1,0,1,1,0,1,0.41,1,0,0,0,0,0,Matches
Aaron Seydel,de GER,FW,Darmstadt 98,27-323,1996,2.9,5,1.74,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-293,2000,9.0,7,0.78,5,0,0,1,0,1,1,0.11,0,0,0,0,0,1,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-225,2002,11.5,19,1.65,14,4,0,1,0,0,2,0.17,2,0,0,0,0,0,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-238,2000,14.8,18,1.22,15,1,0,1,1,0,2,0.14,1,0,0,1,0,0,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-250,2003,14.1,72,5.11,48,8,6,6,4,0,12,0.85,9,0,1,2,0,0,Matches
Tim Skarke,de GER,"FW,DF",Darmstadt 98,27-111,1996,12.0,34,2.82,22,2,2,3,4,1,0,0.00,0,0,0,0,0,0,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-231,1995,13.3,28,2.11,23,0,1,2,2,0,2,0.15,2,0,0,0,0,0,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,27-221,1996,9.1,28,3.06,19,5,0,1,3,0,5,0.55,4,0,0,0,1,0,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-132,2000,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Danilo Soares,br BRA,DF,Bochum,32-059,1991,3.9,6,1.54,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-340,1998,0.5,5,9.78,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Anton Stach,de GER,MF,Hoffenheim,25-042,1998,11.5,29,2.53,19,1,1,4,2,2,3,0.26,1,0,0,0,1,1,Matches
Anton Stach,de GER,MF,Mainz 05,25-042,1998,1.9,7,3.71,4,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Jens Stage,dk DEN,MF,Werder Bremen,27-049,1996,15.0,30,2.00,27,0,0,2,1,0,3,0.20,2,0,0,0,1,0,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-269,2000,2.8,4,1.41,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-257,1995,6.4,6,0.94,5,0,0,0,0,1,1,0.16,1,0,0,0,0,0,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-282,1996,8.4,23,2.74,21,0,1,0,1,0,7,0.83,6,0,1,0,0,0,Matches
Leonidas Stergiou,ch SUI,DF,Stuttgart,21-299,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-267,2001,0.9,5,5.42,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-267,2001,13.2,48,3.63,36,11,0,0,0,1,6,0.45,4,1,0,0,0,1,Matches
Kevin Stöger,at AUT,MF,Bochum,30-122,1993,13.2,91,6.91,55,23,3,6,3,1,4,0.30,2,2,0,0,0,0,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-357,2000,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Süle,de GER,DF,Dortmund,28-115,1995,6.9,7,1.02,7,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-356,1999,13.4,41,3.06,25,4,4,3,5,0,8,0.60,6,0,0,1,1,0,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-341,1998,3.2,6,1.87,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-319,1996,14.5,3,0.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-328,1999,13.0,18,1.38,17,0,0,0,1,0,4,0.31,4,0,0,0,0,0,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-244,2005,2.4,9,3.79,3,0,3,3,0,0,4,1.68,3,0,1,0,0,0,Matches
Nathan Tella,ng NGA,DF,Leverkusen,24-175,1999,0.9,8,9.23,5,0,1,1,1,0,1,1.15,1,0,0,0,0,0,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-337,1987,8.1,12,1.49,9,1,0,0,2,0,2,0.25,2,0,0,0,0,0,Matches
Jan Thielmann,de GER,"FW,MF",Köln,21-215,2002,4.9,12,2.47,7,0,1,1,3,0,0,0.00,0,0,0,0,0,0,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-133,1992,3.9,8,2.05,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Phillip Tietz,de GER,FW,Augsburg,26-171,1997,11.7,27,2.30,20,0,1,4,2,0,3,0.26,3,0,0,0,0,0,Matches
Steffen Tigges,de GER,"FW,MF",Köln,25-149,1998,4.1,9,2.18,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Umut Tohumcu,de GER,MF,Hoffenheim,19-138,2004,2.3,6,2.66,5,0,0,0,1,0,1,0.44,1,0,0,0,0,0,Matches
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21-194,2002,6.5,20,3.09,8,2,6,3,1,0,0,0.00,0,0,0,0,0,0,Matches
Fabio Torsiello,it ITA,"DF,FW",Darmstadt 98,18-328,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lucas Tousart,fr FRA,MF,Union Berlin,26-242,1997,3.4,9,2.65,7,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
Omar Traoré,de GER,DF,Heidenheim,25-326,1998,12.6,19,1.51,17,1,0,0,1,0,3,0.24,2,0,0,0,1,0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,33-172,1990,15.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Trimmel,at AUT,"DF,MF",Union Berlin,36-306,1987,8.3,28,3.36,14,13,0,0,1,0,1,0.12,0,1,0,0,0,0,Matches
Tuta,br BRA,DF,Eint Frankfurt,24-176,1999,14.0,13,0.93,10,1,0,2,0,0,2,0.14,2,0,0,0,0,0,Matches
Lukas Ullrich,de GER,DF,M'Gladbach,19-286,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Sven Ulreich,de GER,GK,Bayern Munich,35-146,1988,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Deniz Undav,de GER,FW,Stuttgart,27-161,1996,8.7,38,4.38,28,0,5,2,3,0,4,0.46,4,0,0,0,0,0,Matches
Dayot Upamecano,fr FRA,DF,Bayern Munich,25-061,1998,11.7,16,1.37,15,0,0,0,1,0,3,0.26,3,0,0,0,0,0,Matches
Mark Uth,de GER,"MF,FW",Köln,32-125,1991,2.9,8,2.80,3,2,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Josha Vagnoman,de GER,"DF,MF",Stuttgart,23-016,2000,2.9,5,1.74,3,0,0,2,0,0,1,0.35,1,0,0,0,0,0,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,25-144,1998,8.1,29,3.57,18,6,2,0,3,0,2,0.25,2,0,0,0,0,0,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,28-092,1995,12.2,8,0.66,8,0,0,0,0,0,3,0.25,3,0,0,0,0,0,Matches
Oscar Vilhelmsson,se SWE,"FW,MF",Darmstadt 98,20-086,2003,4.9,10,2.03,7,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,32-095,1991,14.7,23,1.57,23,0,0,0,0,0,4,0.27,4,0,0,0,0,0,Matches
Kevin Volland,de GER,"MF,FW",Union Berlin,31-150,1992,5.5,15,2.73,12,1,0,0,1,1,3,0.55,3,0,0,0,0,0,Matches
Aster Vranckx,be BEL,MF,Wolfsburg,21-084,2002,7.1,9,1.27,9,0,0,0,0,0,2,0.28,2,0,0,0,0,0,Matches
Luca Waldschmidt,de GER,"MF,FW",Köln,27-222,1996,9.4,30,3.19,18,2,0,6,3,1,2,0.21,0,0,0,1,1,0,Matches
Wout Weghorst,nl NED,FW,Hoffenheim,31-142,1992,10.8,25,2.31,23,0,0,0,2,0,2,0.19,2,0,0,0,0,0,Matches
Julian Weigl,de GER,MF,M'Gladbach,28-110,1995,14.9,24,1.61,19,1,1,0,1,2,3,0.20,3,0,0,0,0,0,Matches
Nelson Weiper,de GER,"FW,MF",Mainz 05,18-285,2005,1.2,3,2.60,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Mitchell Weiser,de GER,"DF,FW",Werder Bremen,29-250,1994,15.4,33,2.15,26,0,1,1,4,1,6,0.39,5,0,0,1,0,0,Matches
Noah Weißhaupt,de GER,"DF,MF",Freiburg,22-098,2001,5.0,24,4.79,21,0,0,1,2,0,3,0.60,2,0,0,0,1,0,Matches
Timo Werner,de GER,"FW,MF",RB Leipzig,27-296,1996,2.3,8,3.46,7,0,1,0,0,0,1,0.43,0,0,1,0,0,0,Matches
Silvan Widmer,ch SUI,DF,Mainz 05,30-297,1993,3.9,9,2.29,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Patrick Wimmer,at AUT,FW,Wolfsburg,22-211,2001,3.1,8,2.57,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Jonas Wind,dk DEN,FW,Wolfsburg,24-323,1999,15.6,39,2.51,27,1,1,6,3,1,8,0.51,5,0,1,2,0,0,Matches
Florian Wirtz,de GER,MF,Leverkusen,20-238,2003,14.0,81,5.78,65,3,9,2,1,1,14,1.00,11,0,3,0,0,0,Matches
Maximilian Wittek,de GER,"DF,MF",Bochum,28-128,1995,5.5,24,4.35,11,10,0,2,1,0,2,0.36,1,0,0,1,0,0,Matches
Maximilian Wöber,at AUT,DF,M'Gladbach,25-326,1998,14.7,21,1.43,16,2,0,2,0,1,5,0.34,3,1,0,1,0,0,Matches
Marius Wolf,de GER,DF,Dortmund,28-214,1995,7.0,21,3.00,18,1,2,0,0,0,3,0.43,3,0,0,0,0,0,Matches
Nick Woltemade,de GER,"FW,MF",Werder Bremen,21-316,2002,2.9,14,4.92,10,0,1,1,2,0,1,0.35,1,0,0,0,0,0,Matches
Jeong Woo-yeong,kr KOR,MF,Stuttgart,24-098,1999,4.2,15,3.54,13,1,0,1,0,0,3,0.71,2,0,0,1,0,0,Matches
Granit Xhaka,ch SUI,MF,Leverkusen,31-091,1992,15.7,48,3.05,45,0,2,0,1,0,6,0.38,6,0,0,0,0,0,Matches
Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24-207,1999,13.1,7,0.53,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robin Zentner,de GER,GK,Mainz 05,29-060,1994,12.0,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Cedric Zesiger,ch SUI,DF,Wolfsburg,25-186,1998,10.4,6,0.58,4,1,0,1,0,0,1,0.10,1,0,0,0,0,0,Matches
Michael Zetterer,de GER,GK,Werder Bremen,28-168,1995,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christoph Zimmermann,de GER,DF,Darmstadt 98,30-349,1993,4.9,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Simon Zoller,de GER,"FW,MF",Bochum,32-184,1991,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
